# incremental data. DO NOT EDIT.
# format is <lastModified> <length> <SHA-1> <path>
# Encoding is UTF-8
1385762378000 5068 d04fe53fada4fa6194820723d3a767ff79102d46 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/values-hy-rAM/strings.xml
1385762379000 1309 265f665d87daf46ac671180d50052db84f13ab21 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-mdpi/common_signin_btn_text_disabled_light.9.png
1385762379000 581 1478c6e78fceca15011e2ba192cc6bcb41cd153f /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-mdpi/ic_plusone_small_off_client.png
1385762379000 4018 efda3f634551de3c032f7347fa85eaa8f5aadb9e /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/values-sl/strings.xml
1385762379000 4128 649d2124b4b5f9ecb39fc1253a10740bdc0d2849 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/values-hr/strings.xml
1385762379000 2888 2f7831145f37eac9ad66c756b9469392d9c6859c /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-xxhdpi/common_signin_btn_icon_normal_light.9.png
1385762379000 481 49f1efa1093063780838463f318adba41adae680 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/values/ads_attrs.xml
1385762379000 1463 7bf003239ff38a9b1d703f4538e6923d34d7b488 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-mdpi/common_signin_btn_text_normal_dark.9.png
1385762379000 131 54250bac65e0756b87994d0d7def438d5613ffba /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/values/version.xml
1385762379000 2569 d6975381bf3c56fdc48b57c41997386afc4eca2d /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-xxhdpi/common_signin_btn_text_disabled_dark.9.png
1385762379000 1205 c277dadea18365566d3de97733ac59524276e001 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-xhdpi/ic_plusone_small_off_client.png
1385762379000 2483 5a2865bf20e204b9a1418a5c013b665c08ed28ed /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-hdpi/common_signin_btn_text_pressed_light.9.png
1385762379000 4118 1133bebb9b8087c3d0c7de565d0971066b8709c6 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/values-pt/strings.xml
1385762379000 4053 94b8565c2f48f4b0ee6175c7e2441b133a194eca /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/values-it/strings.xml
1385762379000 748 4ec13026f2de170658c7c03541742d2f3cf47ae8 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable/common_signin_btn_icon_light.xml
1385762379000 4061 b8a6502c2953985da50d3f6cd8f411c179037352 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/values-fi/strings.xml
1385762379000 1202 3add7b5b0c63d0e843c0c8864d0e27bb50e4718a /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-mdpi/common_signin_btn_icon_disabled_dark.9.png
1385762379000 1927 2627d25c67c56ef91dc87235d7ea41c3b2a94a5f /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-hdpi/common_signin_btn_text_disabled_dark.9.png
1385762379000 1389 13f83abf6d0d39cd2deafb331ae9a3da0490115e /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-mdpi/common_signin_btn_icon_focus_dark.9.png
1385762379000 3301 8a76d87faba871f6ef17588a40711bc040cd1235 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-xxhdpi/common_signin_btn_icon_pressed_light.9.png
1385762379000 2571 a4f745e7a69f5799bf23ef5a169f275eac879b4e /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-xhdpi/common_signin_btn_text_disabled_focus_light.9.png
1385762379000 1811 7677892ff2afbe941b5ab8b7536a8a9b8277c680 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-hdpi/common_signin_btn_icon_disabled_dark.9.png
1385762379000 1202 3add7b5b0c63d0e843c0c8864d0e27bb50e4718a /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-mdpi/common_signin_btn_icon_disabled_light.9.png
1385762379000 4287 5b2e12d93272437a5a8f0d56c66b7b49c7eb9d87 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/values-hu/strings.xml
1385762379000 4024 06a08b760fbfd4cdfdac79fb49dbc5f74e4146f2 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/values-en-rGB/strings.xml
1385762379000 1498 15ed2a5ec2e72a646e5ebe79a3623bd471ceeeef /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-hdpi/ic_plusone_standard_off_client.png
1385762379000 7439 dbc1a1706cc50c059a02a7b9e6546ec224b3e87e /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-xxhdpi/ic_plusone_standard_off_client.png
1385762379000 4124 6888a8989c169d080c294222c0e474134836c7f7 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/values-nl/strings.xml
1385762379000 4573 4d69a50d0557f801a82606cc2961821c3205c0fa /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/values-ar/strings.xml
1385762379000 1465 cf50b702224ad16d97901376ddb8336ba3a71b97 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-mdpi/common_signin_btn_icon_pressed_dark.9.png
1385762379000 2847 2081104cec0d09cdc51204420e48b2206fab6469 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-xxhdpi/common_signin_btn_icon_normal_dark.9.png
1385762379000 7217 c83ac78d154f305ef3a456878c8bfe99607478f4 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/values/strings.xml
1385762379000 1811 7677892ff2afbe941b5ab8b7536a8a9b8277c680 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-hdpi/common_signin_btn_icon_disabled_light.9.png
1385762379000 751 40b0eeb2c1c927db5f69187ca097ddefc0f31cfe /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-mdpi/ic_plusone_medium_off_client.png
1385762379000 4166 38214d580e6ad99538d9c20de3964599e2a8d39c /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/values-ms/strings.xml
1385762379000 2049 dd8732f9fb43477d5d90a83e6e72b3b40c0175fe /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-hdpi/common_signin_btn_icon_normal_light.9.png
1385762379000 4527 ae4fd7068cb5269852722aeb88c9e36dd959df07 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/values-be/strings.xml
1385762379000 2457 80987ebb9e7b0d3d49892cc3acf7e29a76415705 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-xhdpi/common_signin_btn_icon_disabled_focus_light.9.png
1385762379000 4849 d3e386128116b158d914970b1c2e11229bf6fd98 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/values-sr/strings.xml
1385762379000 4040 0f316083b28b0b5135efa0a11c0317bde8ff85a6 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/values-nb/strings.xml
1385762379000 4030 7fcca8adb58bc8d001f0150d776a859276975b86 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/values-et/strings.xml
1385762379000 4197 622a926931757301f63abe2f632da9c01436843b /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/values-lv/strings.xml
1385762379000 2438 9d0c17838a51a922fdadb00cd6715b932ee043e8 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-xhdpi/common_signin_btn_icon_disabled_light.9.png
1385762379000 5609 5ac034cbb02728c92a44c6e76f1ce95cdbea55a6 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/values-lo-rLA/strings.xml
1385762379000 2074 1b47d22604e1dd686d883860a85c0f545efe3999 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-xhdpi/ic_plusone_standard_off_client.png
1385762379000 3384 1454088df7579a3dce1401092dd06559794f09ef /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-xhdpi/common_signin_btn_text_pressed_light.9.png
1385762379000 4214 92ca01271aa05e8a195ef41581de8a93da18a702 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/values-ca/strings.xml
1385762379000 2185 9391e54c4a1f918e92ca183921542402251b7f79 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-hdpi/common_signin_btn_text_normal_dark.9.png
1385762379000 4244 97b9f15fb0b730bd58904516d02dd19d2cb14d81 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/values-es/strings.xml
1385762379000 1598 caa20c5f48d36e0015da2c65589aed9e1e8123fb /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-xhdpi/ic_plusone_medium_off_client.png
1385762379000 1741 701319f499d26c93ed74d30e4602a94925e40719 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-xhdpi/ic_plusone_tall_off_client.png
1385762379000 2075 5b581dc44caed85bfb677ca7e34f2b9073eae100 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-hdpi/common_signin_btn_icon_focus_light.9.png
1385762379000 4052 af7d3278a5a11e7f0c939b10949c784791398188 /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/values-in/strings.xml
1385762379000 2374 df96e591af78f87f74826fe4d2e5be70d97a1bbf /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/drawable-hdpi/common_signin_btn_text_pressed_dark.9.png
1385762379000 4251 4473714373e9b35d8a9917e233ba08d2ea83e96e /home/randy/openintents/openintents-shoppinglist/shoppinglist/ShoppingListGlassExtension/libraries/GooglePlayServices/res/values-pt-rPT/strings.xml
